,Date,Model,Duration,PromoAmt,Forecast,Adj_Forecast,Adj_ForecastCY,Adj_ForecastNCY,Profit_Promo,Profit_NoPromo,incremental_Retail,PromoCost,incremental_Profit,Profitability,Retail,Retail_var1,Retail_var
0,2017-12-31,OUTLANDER 1000,8,2000,341,531.4200000000001,427.83000000000004,103.59,1993887.4,1248342.78,190.42000000000007,1062840.0,-317295.3800000001,27100887.470000003,7867.42,1.0248039598801615,0.02480395988016153
0,2017-12-31,OUTLANDER 1000,9,2000,412,650.8,538.75,112.05000000000001,2456405.31,1520493.34,238.79999999999995,1301600.0,-365688.03,27052494.82,7915.8,1.0311059007424777,0.031105900742477523
0,2017-12-31,OUTLANDER 1000,10,2000,473,746.94,617.98,128.96,2818927.5999999996,1745313.37,273.94000000000005,1493880.0,-420265.7700000005,26997917.080000002,7950.9400000000005,1.0356832095870783,0.035683209587078296
0,2017-12-31,OUTLANDER 1000,11,2000,533,844.84,704.25,140.59,3193598.0700000003,1971119.45,311.84000000000003,1689680.0,-467201.37999999966,26950981.470000003,7988.84,1.040620033867396,0.04062003386739612
0,2017-12-31,OUTLANDER 1000,12,2000,617,982.88,827.49,155.39000000000001,3723463.37,2288628.4299999997,365.88,1965760.0,-530925.0599999996,26887257.790000003,8042.88,1.0476592418913637,0.047659241891363814
0,2017-12-31,OUTLANDER 1000,13,2000,740,1188.8899999999999,1017.64,171.25,4520371.4799999995,2758975.6,448.8899999999999,2377780.0,-616384.1200000006,26801798.73,8125.889999999999,1.0584720593982024,0.05847205939820241
0,2017-12-31,OUTLANDER 1000,14,2000,808,1302.99,1123.28,179.71,4962063.95,3019293.52,494.99,2605980.0,-663209.5699999998,26754973.28,8171.99,1.0644770092484044,0.06447700924840433
0,2017-12-31,OUTLANDER 1000,15,2000,889,1438.56,1248.28,190.28,5486358.06,3328914.08,549.56,2877120.0,-719676.0200000005,26698506.830000002,8226.56,1.0715852546567668,0.07158525465676696
0,2017-12-31,OUTLANDER 1000,1,2250,22,32.91,22.27,10.64,119312.38,76912.11,10.909999999999997,74047.5,-31647.229999999996,27386535.62,7687.91,1.001421128044809,0.0014211280448091698
0,2017-12-31,OUTLANDER 1000,2,2250,59,92.07,68.66,23.41,340060.01,211015.29,33.06999999999999,207157.5,-78112.78,27340070.07,7710.07,1.0043076722678128,0.0043076722678129465
0,2017-12-31,OUTLANDER 1000,3,2250,91,142.75,107.63,35.120000000000005,528405.95,326383.45999999996,51.75,321187.5,-119165.01000000001,27299017.84,7728.75,1.0067409144196953,0.006740914419695193
0,2017-12-31,OUTLANDER 1000,4,2250,135,218.06,174.43,43.63,817053.1599999999,492040.32,83.06,490635.0,-165622.1600000001,27252560.69,7760.06,1.0108193304676307,0.010819330467630586
0,2017-12-31,OUTLANDER 1000,5,2250,214,342.5,269.07,73.43,1278486.4100000001,776023.52,128.5,770625.0,-268162.10999999987,27150020.740000002,7805.5,1.0167383092353783,0.016738309235378404
0,2017-12-31,OUTLANDER 1000,6,2250,249,400.33,317.32,83.01,1497133.75,905196.4199999999,151.32999999999998,900742.5,-308805.1699999999,27109377.68,7828.33,1.0197121271329948,0.019712127132994656
0,2017-12-31,OUTLANDER 1000,7,2250,294,475.13,380.40999999999997,94.72,1780614.06,1071839.34,181.13,1069042.5,-360267.78,27057915.07,7858.13,1.0235938517650125,0.023593851765012375
0,2017-12-31,OUTLANDER 1000,8,2250,341,555.2299999999999,450.92999999999995,104.3,2087098.98,1248342.78,214.2299999999999,1249267.5,-410511.30000000005,27007671.55,7891.23,1.0279054318093004,0.027905431809300496
0,2017-12-31,OUTLANDER 1000,9,2250,412,680.6499999999999,567.8399999999999,112.81,2573390.6,1520493.34,268.64999999999986,1531462.5,-478565.24,26939617.610000003,7945.65,1.0349941383352872,0.0349941383352872
0,2017-12-31,OUTLANDER 1000,10,2250,473,781.1899999999999,651.3499999999999,129.84,2953149.1,1745313.37,308.18999999999994,1757677.5,-549841.77,26868341.080000002,7985.19,1.0401445877295818,0.04014458772958186
0,2017-12-31,OUTLANDER 1000,11,2250,533,883.8299999999999,742.28,141.55,3346436.2399999998,1971119.45,350.8299999999999,1988617.5,-613300.7100000002,26804882.14,8027.83,1.045698840692979,0.04569884069297902
0,2017-12-31,OUTLANDER 1000,12,2250,617,1028.6299999999999,872.18,156.45000000000002,3902865.81,2288628.4299999997,411.6299999999999,2314417.5,-700180.1199999996,26718002.73,8088.63,1.053618601016022,0.053618601016021866
0,2017-12-31,OUTLANDER 1000,13,2250,740,1245.0,1072.59,172.41000000000003,4740537.34,2758975.6,505.0,2801250.0,-819688.2600000002,26598494.59,8182.0,1.0657809039989579,0.06578090399895793
0,2017-12-31,OUTLANDER 1000,14,2250,808,1364.85,1183.9299999999998,180.92000000000002,5204859.720000001,3019293.52,556.8499999999999,3070912.5,-885346.2999999993,26532836.55,8233.85,1.0725348443402372,0.07253484434023706
0,2017-12-31,OUTLANDER 1000,15,2250,889,1507.2399999999998,1315.6799999999998,191.56,5755984.32,3328914.08,618.2399999999998,3391290.0,-964219.7599999998,26453963.090000004,8295.24,1.0805314576006253,0.08053145760062522
0,2017-12-31,OUTLANDER 1000,1,2500,22,34.120000000000005,23.41,10.71,124015.84999999999,76912.11,12.120000000000005,85300.0,-38196.26000000001,27379986.59,7689.12,1.001578741695975,0.0015787416959749908
0,2017-12-31,OUTLANDER 1000,2,2500,59,95.75,72.18,23.57,354416.94,211015.29,36.75,239375.0,-95973.35,27322209.5,7713.75,1.0047870261821024,0.004787026182102384
0,2017-12-31,OUTLANDER 1000,3,2500,91,148.5,113.15,35.35,550858.36,326383.45999999996,57.5,371250.0,-146775.09999999998,27271407.75,7734.5,1.0074899049107724,0.007489904910772437
0,2017-12-31,OUTLANDER 1000,4,2500,135,227.3,183.38,43.92,853211.72,492040.32,92.30000000000001,568250.0,-207078.60000000003,27211104.25,7769.3,1.0120229256219877,0.012022925621987757
0,2017-12-31,OUTLANDER 1000,5,2500,214,356.79,282.87,73.92,1334366.03,776023.52,142.79000000000002,891975.0,-333632.49,27084550.360000003,7819.79,1.018599713429725,0.018599713429725155
0,2017-12-31,OUTLANDER 1000,6,2500,249,417.15000000000003,333.59000000000003,83.56,1562933.05,905196.4199999999,168.15000000000003,1042875.0,-385138.3699999999,27033044.48,7845.15,1.0219030871434154,0.021903087143415403
0,2017-12-31,OUTLANDER 1000,7,2500,294,495.26,399.92,95.34,1859399.6700000002,1071839.34,201.26,1238150.0,-450589.6699999999,26967593.18,7878.26,1.0262159697798618,0.026215969779861924
0,2017-12-31,OUTLANDER 1000,8,2500,341,579.03,474.05,104.98,2180300.67,1248342.78,238.02999999999997,1447575.0,-515617.1100000001,26902565.740000002,7915.03,1.0310056011462811,0.031005601146281096
0,2017-12-31,OUTLANDER 1000,9,2500,412,710.5,596.95,113.55000000000001,2690395.63,1520493.34,298.5,1776250.0,-606347.7100000002,26811835.14,7975.5,1.038882375928097,0.038882375928096916
0,2017-12-31,OUTLANDER 1000,10,2500,473,815.4200000000001,684.73,130.69,3087321.3000000003,1745313.37,342.4200000000001,2038550.0,-696542.0699999998,26721640.78,8019.42,1.0446033606877687,0.04460336068776867
0,2017-12-31,OUTLANDER 1000,11,2500,533,922.7900000000001,780.32,142.47,3499195.54,1971119.45,389.7900000000001,2306975.0,-778898.9099999999,26639283.94,8066.79,1.0507737397420867,0.050773739742086765
0,2017-12-31,OUTLANDER 1000,12,2500,617,1074.3400000000001,916.8700000000001,157.47,4082149.9200000004,2288628.4299999997,457.34000000000015,2685850.0,-892328.5099999993,26525854.340000004,8134.34,1.0595727497720464,0.05957274977204639
0,2017-12-31,OUTLANDER 1000,13,2500,740,1301.0900000000001,1127.5500000000002,173.54,4960653.890000001,2758975.6,561.0900000000001,3252725.0,-1051046.7099999995,26367136.14,8238.09,1.0730871434153966,0.07308714341539665
0,2017-12-31,OUTLANDER 1000,14,2500,808,1426.71,1244.6000000000001,182.10999999999999,5447675.21,3019293.52,618.71,3566775.0,-1138393.31,26279789.540000003,8295.71,1.0805926794320697,0.08059267943206982
0,2017-12-31,OUTLANDER 1000,15,2500,889,1575.92,1383.1000000000001,192.82,6025630.300000001,3328914.08,686.9200000000001,3939800.0,-1243083.7799999993,26175099.07,8363.92,1.0894776605444836,0.08947766054448353
0,2017-12-31,OUTLANDER 1000,1,2750,22,35.33,24.55,10.78,128719.33,76912.11,13.329999999999998,97157.5,-45350.28,27372832.57,7690.33,1.0017363553471408,0.00173635534714081
0,2017-12-31,OUTLANDER 1000,2,2750,59,99.42,75.7,23.72,368744.28,211015.29,40.42,273405.0,-115676.00999999998,27302506.84,7717.42,1.0052650775042333,0.005265077504233425
0,2017-12-31,OUTLANDER 1000,3,2750,91,154.24,118.66,35.58,573271.35,326383.45999999996,63.24000000000001,424160.0,-177272.11,27240910.740000002,7740.24,1.0082375928096912,0.008237592809691286
0,2017-12-31,OUTLANDER 1000,4,2750,135,236.52,192.31,44.21,889291.3999999999,492040.32,101.52000000000001,650430.0,-253178.9200000001,27165003.93,7778.52,1.0132239155920282,0.013223915592028138
0,2017-12-31,OUTLANDER 1000,5,2750,214,371.05999999999995,296.65,74.41,1390166.75,776023.52,157.05999999999995,1020415.0,-406271.77,27011911.080000002,7834.0599999999995,1.020458512439755,0.020458512439755105
0,2017-12-31,OUTLANDER 1000,6,2750,249,433.96,349.84,84.12,1628683.05,905196.4199999999,184.95999999999998,1193390.0,-469903.3699999999,26948279.48,7861.96,1.0240927445616776,0.024092744561677735
0,2017-12-31,OUTLANDER 1000,7,2750,294,515.38,419.4,95.98,1938126.12,1071839.34,221.38,1417295.0,-551008.22,26867174.630000003,7898.38,1.028836785202553,0.02883678520255308
0,2017-12-31,OUTLANDER 1000,8,2750,341,602.8299999999999,497.14,105.69,2273472.81,1248342.78,261.8299999999999,1657782.5,-632652.47,26785530.380000003,7938.83,1.0341057704832617,0.03410577048326168
0,2017-12-31,OUTLANDER 1000,9,2750,412,740.3499999999999,626.03,114.32,2807371.06,1520493.34,328.3499999999999,2035962.5,-749084.78,26669098.07,8005.35,1.0427706135209067,0.042770613520906595
0,2017-12-31,OUTLANDER 1000,10,2750,473,849.6699999999998,718.0899999999999,131.57999999999998,3221532.94,1745313.37,376.66999999999985,2336592.5,-860372.9300000002,26557809.92,8053.67,1.0490647388302723,0.04906473883027222
0,2017-12-31,OUTLANDER 1000,11,2750,533,961.78,818.3399999999999,143.44,3652023.8499999996,1971119.45,428.78,2644895.0,-963990.6000000003,26454192.25,8105.78,1.0558525465676696,0.05585254656766966
0,2017-12-31,OUTLANDER 1000,12,2750,617,1120.09,961.55,158.54,4261542.5,2288628.4299999997,503.0899999999999,3080247.5,-1107333.4299999997,26310849.42,8180.09,1.0655321088967045,0.06553210889670442
0,2017-12-31,OUTLANDER 1000,13,2750,740,1357.22,1182.5,174.72,5180878.92,2758975.6,617.22,3732355.0,-1310451.6800000002,26107731.17,8294.22,1.080398593200469,0.08039859320046894
0,2017-12-31,OUTLANDER 1000,14,2750,808,1488.6,1305.25,183.35,5690559.73,3019293.52,680.5999999999999,4093650.0,-1422383.7899999996,25995799.060000002,8357.6,1.0886544223003778,0.08865442230037773
0,2017-12-31,OUTLANDER 1000,15,2750,889,1644.63,1450.5,194.13,6295345.319999999,3328914.08,755.6300000000001,4522732.5,-1556301.2600000007,25861881.59,8432.630000000001,1.0984277712648172,0.098427771264817
0,2017-12-31,OUTLANDER 1000,1,3000,22,36.55,25.69,10.86,133452.38,76912.11,14.549999999999997,109650.0,-53109.729999999996,27365073.12,7691.55,1.001895271590465,0.001895271590465025
0,2017-12-31,OUTLANDER 1000,2,3000,59,103.10000000000001,79.21000000000001,23.89,383091.35,211015.29,44.10000000000001,309300.0,-137223.94000000003,27280958.91,7721.1,1.0057444314185229,0.005744431418522862
0,2017-12-31,OUTLANDER 1000,3,3000,91,160.0,124.17000000000002,35.83,595743.49,326383.45999999996,69.0,480000.0,-210639.96999999997,27207542.880000003,7746.0,1.0089878858929269,0.008987885892926924
0,2017-12-31,OUTLANDER 1000,4,3000,135,245.75,201.24,44.51,925400.64,492040.32,110.75,737250.0,-303889.68,27114293.17,7787.75,1.014426208154227,0.014426208154226912
0,2017-12-31,OUTLANDER 1000,5,3000,214,385.34000000000003,310.43,74.91,1445997.0499999998,776023.52,171.34000000000003,1156020.0,-486046.4700000002,26932136.380000003,7848.34,1.0223186140419436,0.02231861404194347
0,2017-12-31,OUTLANDER 1000,6,3000,249,450.77000000000004,366.09000000000003,84.67999999999999,1694433.04,905196.4199999999,201.77000000000004,1352310.0,-563073.3799999999,26855109.470000003,7878.77,1.0262824019799401,0.026282401979940084
0,2017-12-31,OUTLANDER 1000,7,3000,294,535.5,438.88000000000005,96.61999999999999,2016852.57,1071839.34,241.5,1606500.0,-661486.77,26756696.080000002,7918.5,1.0314576006252443,0.031457600625244234
0,2017-12-31,OUTLANDER 1000,8,3000,341,626.62,520.23,106.38999999999999,2366615.35,1248342.78,285.62,1879860.0,-761587.4299999999,26656595.42,7962.62,1.0372046372280839,0.03720463722808389
0,2017-12-31,OUTLANDER 1000,9,3000,412,770.1800000000001,655.11,115.07,2924287.34,1520493.34,358.18000000000006,2310540.0,-906746.0000000002,26511436.85,8035.18,1.0466562459293995,0.046656245929399515
0,2017-12-31,OUTLANDER 1000,10,3000,473,883.8900000000001,751.45,132.44,3355655.84,1745313.37,410.8900000000001,2651670.0,-1041327.5300000003,26376855.32,8087.89,1.0535222091963006,0.05352220919630065
0,2017-12-31,OUTLANDER 1000,11,3000,533,1000.73,856.35,144.38,3804723.98,1971119.45,467.73,3002190.0,-1168585.47,26249597.380000003,8144.73,1.0609261430246189,0.060926143024618996
0,2017-12-31,OUTLANDER 1000,12,3000,617,1165.79,1006.21,159.57999999999998,4440767.4399999995,2288628.4299999997,548.79,3497370.0,-1345230.9900000002,26072951.86,8225.79,1.0714849550605707,0.07148495506057054
0,2017-12-31,OUTLANDER 1000,13,3000,740,1413.29,1237.43,175.85999999999999,5400906.7299999995,2758975.6,673.29,4239870.0,-1597938.8700000006,25820243.98,8350.29,1.087702227432591,0.08770222743259085
0,2017-12-31,OUTLANDER 1000,14,3000,808,1550.42,1365.88,184.54,5933217.4399999995,3019293.52,742.4200000000001,4651260.0,-1737336.0800000005,25680846.77,8419.42,1.096707047023577,0.09670704702357692
0,2017-12-31,OUTLANDER 1000,15,3000,889,1713.2800000000002,1517.88,195.39999999999998,6564863.11,3328914.08,824.2800000000002,5139840.0,-1903890.9699999997,25514291.880000003,8501.28,1.1073700664322002,0.10737006643220011
0,2018-01-07,OUTLANDER 1000,1,0,37,37.0,25.0,12.0,134103.18,134103.18,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,2,0,69,69.0,46.0,23.0,249471.34999999998,249471.34999999998,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,3,0,113,113.0,82.0,31.0,415128.20999999996,415128.20999999996,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,4,0,192,192.0,133.0,59.0,699111.4,699111.4,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,5,0,227,227.0,159.0,68.0,828284.31,828284.31,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,6,0,272,272.0,193.0,79.0,994927.22,994927.22,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,7,0,319,319.0,231.0,88.0,1171430.67,1171430.67,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,8,0,390,390.0,294.0,96.0,1443581.22,1443581.22,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,9,0,451,451.0,339.0,112.0,1668401.25,1668401.25,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,10,0,511,511.0,388.0,123.0,1894207.33,1894207.33,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,11,0,595,595.0,458.0,137.0,2211716.32,2211716.32,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,12,0,718,718.0,566.0,152.0,2682063.48,2682063.48,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,13,0,786,786.0,626.0,160.0,2942381.4099999997,2942381.4099999997,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,14,0,867,867.0,697.0,170.0,3252001.9699999997,3252001.9699999997,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,15,0,968,968.0,785.0,183.0,3637548.6,3637548.6,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-01-07,OUTLANDER 1000,1,250,37,39.47,27.38,12.09,143756.63,134103.18,2.469999999999999,9867.5,-214.04999999998836,27417968.8,7679.47,1.0003217402631237,0.0003217402631236158
0,2018-01-07,OUTLANDER 1000,2,250,69,73.55,50.379999999999995,23.17,267249.88,249471.34999999998,4.549999999999997,18387.5,-608.9699999999721,27417573.880000003,7681.55,1.0005926794320699,0.0005926794320698185
0,2018-01-07,OUTLANDER 1000,3,250,113,121.03,89.8,31.230000000000004,446573.43000000005,415128.20999999996,8.030000000000001,30257.5,1187.7200000000885,27419370.57,7685.03,1.0010459815031914,0.0010459815031913509
0,2018-01-07,OUTLANDER 1000,4,250,192,205.08,145.65,59.43000000000001,750277.6699999999,699111.4,13.080000000000013,51270.0,-103.73000000009779,27418079.12,7690.08,1.001703790543181,0.0017037905431809316
0,2018-01-07,OUTLANDER 1000,5,250,227,242.61,174.12,68.49000000000001,889370.28,828284.31,15.610000000000014,60652.5,433.46999999997206,27418616.32,7692.61,1.0020333463592548,0.002033346359254919
0,2018-01-07,OUTLANDER 1000,6,250,272,290.92,211.35,79.57000000000001,1068989.64,994927.22,18.920000000000016,72730.0,1332.4199999999255,27419515.270000003,7695.92,1.0024645043636837,0.0024645043636837326
0,2018-01-07,OUTLANDER 1000,7,250,319,341.59,252.95999999999998,88.63000000000001,1259909.18,1171430.67,22.589999999999975,85397.5,3081.0100000000093,27421263.860000003,7699.59,1.0029425556858147,0.002942555685814768
0,2018-01-07,OUTLANDER 1000,8,250,390,418.64,321.95,96.69000000000001,1555863.05,1443581.22,28.639999999999986,104660.0,7621.8300000000745,27425804.68,7705.64,1.003730623941644,0.0037306239416438694
0,2018-01-07,OUTLANDER 1000,9,250,451,484.03000000000003,371.23,112.80000000000001,1797889.7,1668401.25,33.03000000000003,121007.5,8480.949999999953,27426663.8,7710.03,1.0043024618991794,0.004302461899179371
0,2018-01-07,OUTLANDER 1000,10,250,511,548.77,424.89,123.88000000000001,2042312.4500000002,1894207.33,37.76999999999998,137192.5,10912.620000000112,27429095.470000003,7714.77,1.0049198905822587,0.004919890582258692
0,2018-01-07,OUTLANDER 1000,11,250,595,639.53,501.54999999999995,137.98000000000002,2386385.71,2211716.32,44.52999999999997,159882.5,14786.89000000013,27432969.740000002,7721.53,1.0058004428813339,0.005800442881333851
0,2018-01-07,OUTLANDER 1000,12,250,718,772.91,619.8199999999999,153.09000000000003,2897565.31,2682063.48,54.90999999999997,193227.5,22274.330000000075,27440457.18,7731.91,1.0071525335417482,0.007152533541748074
0,2018-01-07,OUTLANDER 1000,13,250,786,846.6700000000001,685.52,161.15000000000003,3180542.72,2942381.4099999997,60.67000000000007,211667.5,26493.81000000052,27444676.660000004,7737.67,1.0079028266249836,0.007902826624983728
0,2018-01-07,OUTLANDER 1000,14,250,867,934.49,763.27,171.22000000000003,3516993.79,3252001.9699999997,67.49000000000001,233622.5,31369.320000000298,27449552.17,7744.49,1.0087911944770092,0.00879119447700925
0,2018-01-07,OUTLANDER 1000,15,250,968,1043.95,859.64,184.31000000000003,3935819.69,3637548.6,75.95000000000005,260987.5,37283.58999999985,27455466.44,7752.95,1.0098931874430115,0.009893187443011599
0,2018-01-07,OUTLANDER 1000,1,500,37,41.92,29.75,12.17,153341.07,134103.18,4.920000000000002,20960.0,-1722.109999999986,27416460.740000002,7681.92,1.0006408753419305,0.0006408753419304418
0,2018-01-07,OUTLANDER 1000,2,500,69,78.07,54.739999999999995,23.33,284919.94,249471.34999999998,9.069999999999993,39035.0,-3586.4099999999744,27414596.44,7686.07,1.0011814510876644,0.0011814510876644515
0,2018-01-07,OUTLANDER 1000,3,500,113,129.03,97.59,31.439999999999998,477920.05,415128.20999999996,16.03,64515.0,-1723.1599999999744,27416459.69,7693.03,1.0020880552299074,0.0020880552299075163
0,2018-01-07,OUTLANDER 1000,4,500,192,218.13000000000002,158.29000000000002,59.839999999999996,801345.3500000001,699111.4,26.130000000000024,109065.0,-6831.04999999993,27411351.8,7703.13,1.0034036733098868,0.003403673309886678
0,2018-01-07,OUTLANDER 1000,5,500,227,258.20000000000005,189.23000000000002,68.97,950387.2200000001,828284.31,31.200000000000045,129100.0,-6997.089999999967,27411185.76,7708.2,1.004064087534193,0.00406408753419305
0,2018-01-07,OUTLANDER 1000,6,500,272,309.83000000000004,229.70000000000002,80.13,1143022.49,994927.22,37.83000000000004,154915.0,-6819.729999999981,27411363.12,7714.83,1.004927706135209,0.004927706135209071
0,2018-01-07,OUTLANDER 1000,7,500,319,364.19,274.93,89.25999999999999,1348427.14,1171430.67,45.19,182095.0,-5098.530000000028,27413084.32,7722.19,1.005886413963788,0.0058864139637879375
0,2018-01-07,OUTLANDER 1000,8,500,390,447.28000000000003,349.91,97.36999999999999,1668154.7400000002,1443581.22,57.28000000000003,223640.0,933.5200000002515,27419116.37,7734.28,1.0074612478832876,0.007461247883287747
0,2018-01-07,OUTLANDER 1000,9,500,451,517.07,403.47,113.6,1927417.59,1668401.25,66.07000000000005,258535.0,481.3400000000838,27418664.19,7743.07,1.0086062263905171,0.008606226390517136
0,2018-01-07,OUTLANDER 1000,10,500,511,586.55,461.79,124.75999999999999,2190457.02,1894207.33,75.54999999999995,293275.0,2974.689999999944,27421157.540000003,7752.55,1.0098410837566758,0.009841083756675778
